toeic,gpa,employment_score,toeic0,toeic1,toeic2,toeic3,toeic4,toeic5,toeic6,toeic7,toeic8,toeic9,toeic10,toeic11,toeic12,toeic13,toeic14,toeic15,toeic16,toeic17,toeic18,toeic19,toeic20,toeic21,toeic22,toeic23,toeic24,toeic25,toeic26,toeic27,toeic28,toeic29,toeic30,toeic31,toeic32,toeic33,toeic34,toeic35,toeic36,toeic37,toeic38,toeic39,toeic40,toeic41,toeic42,toeic43,toeic44,toeic45,toeic46,toeic47,toeic48,toeic49
855,2.28712092280139,7.481205807589777,855.4946611087267,854.5077987780373,855.037408469179,854.6432736659839,855.2229799976475,854.9394686435088,854.9031679855213,854.8467181486484,855.4937563197068,855.3459630102506,854.9213126507163,855.2928908412639,855.2106323226924,854.5838605571034,854.7998386634888,854.523205102979,855.1481655767385,854.8022672902168,855.1107085923072,855.0277136888124,854.6217165838262,855.2947805257178,854.9953807872821,855.4730769505285,854.5768342500163,855.306894475065,854.6564112785015,854.5861919756017,854.6565521680742,854.9840902879072,854.6114698498602,855.2478781215154,854.603570296314,854.6918872318419,854.7380383734287,855.4484463233706,855.1142560117244,855.1255827385182,855.1176999275233,855.0403373052626,855.089142236449,855.3522319645014,855.1257772860238,854.9551989871175,855.3509398264504,855.4795148826597,855.18462683385,855.0523691216661,854.8090681387954,855.2638956886627
250,2.7512277179912905,5.516105429194599,249.7607374358775,250.41015711008708,250.3685686845828,249.74060255875412,250.30950254971336,250.4092416857117,250.19937492625093,249.7441189977612,249.75966849662785,250.04068932187985,249.74072187357012,250.45708389643343,250.1533929948162,249.537466400203,249.630325462358,249.57292118124363,249.52512052139457,250.4164749972178,249.8166800389363,249.7246743236019,249.92452609715252,250.2146985117094,250.4916998750415,249.82119352837375,249.5033392592753,249.7171716095125,249.7909435942972,249.94644326392245,250.00346040189885,249.79750022690877,250.00880978526416,249.844946141646,250.44395484406115,249.5379658370016,250.09046802539643,249.68581268708456,249.73646333771617,250.21708992459867,250.2069677534011,250.3287414285694,249.81702104058223,249.7223963837516,249.76657706273767,249.62341719169217,249.75914629221572,249.5929604297812,250.30875302578855,250.34543820071275,249.66030560022804,249.92654415972348
820,0.2054746607720169,4.511244942811578,820.4886773637083,819.7379952195914,820.4243493128538,819.9208972315358,820.0077328707898,819.9482521664095,819.757879812113,820.4222166724055,819.9100907890228,820.3167078604762,819.6092111209798,819.6967021345633,820.3409143153409,819.8108133677192,820.4483016615674,820.4119386585991,819.97601758158,819.5360240304243,820.4648123758195,819.6404553547062,820.0181995122485,819.6199368326442,819.616222252286,819.6897120246018,819.8582849057465,820.3783157804003,820.3660194985174,820.3672694387841,820.4505507339527,819.6133202971721,819.9444799377551,820.0275053280596,820.4082412581273,819.9366020792676,820.1836390589151,819.7638772406063,820.1544506622429,820.3830049908173,819.6459258223031,820.1501469371597,819.9903383252042,819.94736689736,819.8361987486078,819.7538095943107,819.9001667023678,819.7259126448404,820.4722296845073,820.0307323003049,820.354834465404,819.842913793842
140,0.416801511701089,0.4290466924415566,139.8963608434117,140.20174714088432,139.91097517162322,139.86679534694153,140.49992605577248,139.5825722934771,139.62695307950992,140.26200548200214,139.68880576633592,140.0367189444208,139.589859527677,140.48726893917322,139.71036104717805,139.85579910572915,140.01945044421348,139.90211056977276,140.3893812740438,140.37845886490004,140.18800991884498,140.29417003312926,140.24684410247716,140.47630937780016,139.5956958055379,140.47225622811547,140.43531452094666,139.82800045799385,140.06868688123478,139.61266168679245,139.621145730585,140.08327937253546,139.65267241917704,140.2839328531647,139.57775339393731,139.82437655717197,139.96421347944175,139.93320212120076,139.86938420077058,140.40859382098026,139.8235790900375,139.7275178647462,140.4660471181827,140.02186243686904,139.96211721903111,139.8609757040531,139.56442459698255,140.09547225193063,139.5032388063188,139.67862609871193,140.4814846280697,139.75858467781092
775,1.1069324156607865,5.662726886919867,774.5078997107404,774.70300556611,775.1166039203341,774.7692703847799,774.8465249507931,775.1619830583571,775.1491214156307,775.0486265300772,775.3254300987512,775.4734682843042,775.0621392930204,774.7165574375722,775.0379186950518,774.7044420221084,774.9332389168725,775.4807960892338,774.6491122124681,774.6647783736917,774.6708843678301,774.9681346632232,774.6395701756563,775.4964203429531,775.2429713063857,775.4518896140188,775.2915592616132,775.3853733104509,774.7130078387904,774.5527216000704,775.4384861853496,774.6884584999598,775.481443418961,774.8585686325947,774.5339694137455,775.0621169849562,775.1546468425645,775.440480118347,775.4646440151728,775.0151333356245,775.0933964560718,774.8355957744619,774.7391186230991,775.1965415986003,775.3266179506757,775.4422299567661,775.1454456348239,775.1455787080495,774.5220504655546,775.0398272479244,775.20135241008,774.7469792343456
875,1.8145516113441176,6.70993204433705,874.5320067633812,874.9867245183777,874.6678624682766,874.8608461395218,874.8768396475297,875.4707950069057,874.9482654329355,875.164812627137,874.85241829807,874.6733538856391,875.4534566684209,875.3822748834996,875.2790997138592,874.677933464993,874.5622567446962,875.0271761215597,875.4744893872855,875.0303223337609,875.489763364453,874.7755723822302,875.3343696675913,874.7074353006273,874.8490267566198,874.5158461030884,875.0741613855255,874.7576755701142,875.4649262413016,874.9169565815266,875.1439338341436,875.402738283579,875.1839283384327,874.6345868055275,875.3315906535173,875.4494856102293,875.1602809459525,874.5109141792974,874.9331868817362,874.5711755933967,874.5374779038629,874.5909623495312,874.7359634733878,874.6929565251802,875.0255577611812,874.6236132263807,874.8885896735792,874.61152454486,875.1430501925878,875.3801509032054,874.5088419772053,875.0191597251002
775,1.1151974146060948,3.612324751912782,774.8462475387469,774.8021947607547,774.8876495372191,774.9145053212452,774.5832363230932,774.5769036062602,775.0921853539038,774.6383521348208,775.0352018100326,774.6297613309645,775.0087049039505,774.5480683338311,775.2424714930361,774.5840596554733,775.255585553943,775.2118324005469,775.289627633747,775.1875387158605,774.7763993201485,774.8938320142495,774.5463122301934,774.5690149978484,774.8163665395745,774.7439619062312,775.2179950211945,774.9679568043887,774.6329940073198,775.204556243456,775.1801976434882,774.7633955306569,774.9911180547263,775.1867125323113,774.6466642416931,775.2026519597024,774.8802538776694,775.1001101521302,775.2416011020616,774.7757982790118,774.5345884877022,774.9744501093467,775.0993708743259,774.6693015748587,775.1143004638129,774.7218518443613,774.9765141068292,775.0190202614626,774.7744010670309,774.5220971604532,775.3285595015311,774.9235735636954
880,2.541200967445317,7.954477401656167,879.6934642120418,879.8229590515358,879.736809880963,879.9132229168943,880.3989690578902,879.6298324563227,879.8717472385205,879.7779857529562,879.8787454734386,879.9801388532478,879.5603593488125,879.8722766284505,879.7933776081767,880.4721406309047,879.9576525137674,880.103332436527,880.1570620141662,879.5285553886231,880.3150084083311,879.8389378289471,880.1650234083179,879.794748894301,879.8642677682185,879.8721599932074,880.0889094430651,880.0094807744789,880.1819202221233,879.5152534733352,879.5427076074918,879.79412060843,880.1551493700069,880.2916675015981,880.4644898809373,880.3448472337979,879.9662212626893,879.6859607978657,880.2050239406678,880.3612905784181,880.188861980325,880.0094450003089,879.6727618836643,880.1295639988069,879.9298031033283,879.57992789226,880.2443896533186,879.7523520572305,879.7605024033629,879.7290642276275,880.4640010989776,879.8031634740332
45,2.9986987540819308,3.9414570293462443,44.94474559882194,45.30482964260657,44.75758917093822,44.51801115280267,45.25570537178111,45.19009790690606,45.2226897809562,45.137968478056656,44.98811958140972,45.40281396830058,45.34949131244031,45.27320671673106,44.87080786473346,45.15394585792728,44.62123091159425,45.17347894130871,45.08333261159644,44.70928799792848,45.26500346432765,44.877117906098064,45.07162912101514,45.06194929804738,45.17487149136154,44.531724867323256,45.185271703352605,44.85658696162997,45.33638420405519,44.60058151039781,44.56914155395204,45.11978055510939,44.885469024600894,44.78175410461351,45.05120299894608,44.95511153568775,45.49066934825965,45.47352384427989,44.74765607010197,44.85131183181538,44.51776889809228,45.45205745709658,45.18997669431342,45.37140693095495,45.2515799185643,45.085533724152185,44.74418679576844,44.7761339277222,44.55278817941382,44.888609546990295,44.77743333486208,45.018462272889565
700,4.436863554756501,9.550669495471917,700.4363636595416,699.8622227315288,699.682384416422,700.2943022914119,700.0919415884798,700.3620754295712,700.1215782556067,700.1837081987279,700.0014555050087,700.1761668904344,699.9017729373688,700.0087962219939,700.4812855067554,700.4949038131222,700.0297345988121,699.9871742446994,700.4600401468359,699.7801056401505,699.8046772374167,699.6199328605996,699.7676619773667,699.5096955038733,700.1471012653521,699.643169967767,699.5970050630428,699.9006742625747,700.4528580316547,699.9897450542825,699.9922607708131,699.506256744279,699.9634473461158,700.4259213725011,700.0620205667203,700.0455750550024,700.0517842422057,699.8348130663508,699.6730279849686,700.3945595479887,700.2146567307651,700.0455206575415,699.7219852420302,700.0630507460569,700.1787017502576,699.9961783754793,700.4386530339834,700.0309892621924,700.0107887606041,699.5890135385454,699.6674437117139,700.2395225272754
860,0.5779725150129249,6.4680018958169345,859.9736945416777,859.6506918603757,860.4168009268468,860.4355493089356,859.7490503363722,859.9125273538637,860.343302082178,860.3824280350452,859.6262788999996,859.5337426621255,859.5721330897798,860.3708434481395,859.9027664990531,859.9458334185653,860.0771813908821,860.0451010300001,860.2244624110458,859.9508762900053,860.1008918070156,859.7138319027802,859.8397405099962,860.4119225832108,859.5792716636975,860.2832304507816,860.2028444690353,859.9129635849,859.6313558300949,860.3596222378186,860.0248373578263,860.0494016271357,859.9432006821567,859.927321931369,859.8015046964987,859.551219216533,859.5291730160261,859.5991251527287,860.4763411777386,859.6092943259804,859.8793768536159,860.3199624300635,860.2035141665086,859.8070971471435,860.3226746349887,859.6409531818044,860.4819701777122,860.4210428585436,859.8592069895866,859.5320008613828,860.1991141683646,860.4064353653447
620,3.552091774295418,7.7749630034038155,620.3690526676388,620.1156801714117,620.4811991171935,619.7096864597765,619.6429170728037,619.6761720624165,619.777157718903,620.3996568136936,620.2045134840537,619.8811493978545,620.4362460935071,619.6558280640717,620.2453413554032,619.8859569307265,620.3554488593494,619.8532125412507,620.1867453041815,620.4590093227822,620.0020254367864,620.2559657033863,620.4949779612934,620.1707492950366,619.8892458280105,619.6691593092348,620.3976322039825,619.9669302754347,620.4900490278194,620.4906630647534,620.0593841680652,620.0439218950869,619.7089082031588,620.3753634797727,620.4053187178732,619.8266707095834,619.6315196385838,619.9979689484059,619.5981508627196,619.6126565966439,620.2684671701254,619.9268007210377,619.9601932834778,620.3878510235111,619.9536177662884,619.6029894774039,620.047961568284,620.3231171878917,619.9984398627209,619.7539059952151,620.2456474286636,619.9557091280705
640,0.076927176271332,2.8117139087276337,640.3961560096348,640.122852788295,640.1157889004442,639.9390964535492,639.5740347438156,639.698213462157,639.6940997173273,640.0191657604116,639.5112093361616,639.5736411149095,640.4583283755098,640.2014050839022,640.0559951797593,639.7171816429011,640.0965983779794,639.6604395228145,639.5437150658778,640.2760054109476,639.5747321341759,639.5401372129143,639.5619236716697,640.0816846612116,639.5414658947625,640.3350217799264,639.7402831035769,640.0639746630596,640.2438206830489,639.8932914789299,639.6009094876954,640.3849518012279,640.1646913617062,640.2269599653764,640.3089732797955,639.873459428145,639.980659339826,639.6842471799625,640.3579850619078,639.7409996431423,640.455815374304,640.1165794186277,639.8194177438495,640.2556693719415,639.5222624329168,640.1865530037517,639.5267046682195,640.1260761849941,640.4618048247393,640.237446663301,639.687480825367,640.045891639413
495,3.662034991036813,7.615057881959179,495.4649206457936,494.815555086478,495.1271895823929,495.16129362705806,494.6389901425776,495.044155159102,494.8480907363123,495.2970678443511,494.9280555764469,494.7899622828506,495.1706361136118,494.990707620393,494.8198716420381,494.7067933905683,495.16415495929294,494.5495525046862,495.23478576183777,494.8252104682975,495.4899143384512,495.069743425192,494.690054052765,495.3782333762828,495.21512498376,495.1602222823075,495.3902713181821,495.4654062426311,494.6132016169879,494.7754404068834,495.4990845521026,495.07892991731336,495.2118647140656,495.4217584786181,494.71338964885535,494.6852999834344,494.9066266890654,495.0129096710274,494.6028555897162,494.7515161894558,494.829767482996,495.33171962370096,495.0908058646208,495.309166444036,494.8952971318969,494.7476716048344,495.1549322557661,494.6642192659555,494.7463687712914,494.8932465761079,495.1195062666639,495.0477056928157
660,3.035874911672988,7.54477975685059,659.7146530454439,659.7144764093503,660.0362562473412,659.5845443627176,660.4994170434879,660.1721593831114,660.1458650914998,659.8455135192548,659.9531641936601,660.180048247204,659.8951630933922,659.5742565388574,659.7998774472719,659.73793439514,659.6148498766019,660.0243779252388,659.807199323349,659.8764726961102,659.6480628520338,659.9701778995294,660.3722311931642,660.0867900982893,659.6167446141852,660.3997457056512,660.1326895226468,660.0421970935386,660.307291972853,659.5744811841948,660.0593663772041,660.4024567730515,659.7793015821653,659.5864468748548,660.0395046857041,659.6678776901329,659.9589101434491,659.9146125015899,660.2453099420189,659.6979823005225,659.9691673019177,659.7657623286362,659.7062765065828,659.7512273314248,660.2235881449087,660.3500463517169,660.4926310199844,659.8739523116894,660.2463589909128,659.756833022599,659.8251519247242,660.3679743880467
720,1.931363093991146,5.643919774973498,719.9544015795525,720.1439060033279,720.3577908404357,720.3477389160761,720.2397059628871,719.5400315784467,720.366520050127,720.1988070272591,719.5610535222647,720.4076742892606,720.2248219548057,720.0064621923806,719.8945368552974,719.8111036174159,720.2426825783203,720.1443167327172,720.0659316943954,720.3351558604602,719.7890841452787,720.2343382031466,720.4733270916021,719.630730262528,719.6578271191513,720.0247135695405,720.1129979099338,720.2037905356211,720.0012969671964,719.5387132133484,719.9760023332486,719.9726450215902,719.964388752188,720.0290472172001,720.2573909760952,719.8416792092623,719.9170792424986,719.7430540834788,720.0751384048415,719.5837446599204,720.1837925241505,720.4729179168106,720.2166901237198,720.1366995280883,720.3458895920506,720.217915511481,719.7398843801506,720.4658941916827,720.1090891987184,719.7471307537094,719.9591812033563,720.2584184998323
325,0.1573259177710116,1.8210791429734006,324.6971894177307,325.38255579071296,324.7585223751397,324.99470295549696,325.0950955194209,324.75363690164863,324.8109831142916,325.4044742435187,324.8854963196349,324.7342252524391,324.65219153846664,325.38924295123485,324.5558551859096,324.5463500757326,324.51175589186875,324.5738402697749,325.1093880991551,325.2913937242693,324.58757668126515,324.93588438064086,324.7446867057152,325.25202563294715,325.331321075494,324.573474211898,324.7302926685388,324.9496144044001,325.2003671793094,324.586958112635,324.7767919350497,325.22167158424213,324.7445187384548,325.0367215655453,325.03154363273194,325.2181492138068,325.2122889971393,325.0529500699708,325.38982941274264,324.8253785286006,325.131718866532,325.2370261948201,325.354971131434,325.460353248573,324.72188121445885,324.5034005920932,325.467099256418,324.8467086574253,325.3379982175186,324.6348458744879,325.1696731843885,325.0711793153279
675,3.5852758689276536,9.194813196287969,675.3151812027209,674.6584515752744,674.7213428548584,675.3739507359213,675.039054497808,674.5743630389724,674.7904624113633,674.6963190012684,675.3711592983565,674.5605481791217,675.4284914139365,674.6389859808168,674.5697961793545,674.9823552147417,675.2916442096342,674.5997847966615,675.0558900959087,675.4229788186808,675.2056991597783,675.1896981654203,674.8649300389179,674.6889860613253,674.6784629793334,675.2597258772519,674.915936848834,674.6478758452915,674.6127690334521,674.5576325190522,675.3658498497723,675.2561547639949,675.346497381683,675.4748402504733,675.3345102050043,675.2398595603499,674.7289920502357,674.9155123404666,675.3947924259143,674.7257141884094,674.6529583032208,675.0499677787458,675.2034043159082,675.4533618085082,675.3144027043845,674.6876656250084,675.2282532201134,675.3703070387054,675.3285710720954,675.0036372526544,674.9688616899514,675.4401319810453
310,3.456864193352526,6.268242483385445,310.0782806617093,310.14346921540573,310.18120570885674,310.4457566488926,309.7089813986717,309.89053542444464,309.91300542430537,309.63743153934456,310.34897736140266,309.9377888339494,309.91668629076617,310.4349065165538,310.2666641512212,310.05437660143616,310.0027623885167,309.69886964161475,310.1530691146204,309.79474728866234,310.4067677261587,310.4705721185296,309.8908128346155,309.8574066864401,309.6443511902812,309.8118624899955,309.687446451705,310.4092248156597,310.3372982295264,310.3837400477882,309.7686386711308,310.2334678389254,309.6061232145913,309.90948652785346,310.11881541585007,310.06491316191784,309.91843151007134,309.8473885330359,309.57632737330783,309.76093867402955,310.0780556429644,309.7231841505635,309.6553648357248,309.61681486913056,309.84568937148623,309.8939225965834,310.3995487377928,310.4226276223714,309.7223290495205,309.6251422429233,310.06096612033616,310.0114470963444
145,0.0429744334317464,0.11025540355397534,144.7546150919148,144.617539866225,145.07557042491504,144.99979770261564,144.61365710095356,145.1807367250129,144.82414879744053,145.3688457921684,145.3360196172371,144.63469916079737,145.31353935083166,145.0426617795318,145.04771821685952,145.10705830761285,144.78926305783585,144.56187813602082,145.33961594940658,145.01950210623068,144.78930466076892,144.69492257801872,144.83157084774962,144.6431035002066,145.15646700685394,144.60694119452586,145.06427347091602,145.2236286625478,144.786187066715,144.74751357764234,145.18737269448218,145.22648796389274,145.00680396078508,144.58882075950868,144.91576486195282,145.00556913666136,144.55509720034902,144.5003104188885,144.61345923124455,144.5787844302775,144.75842338226136,144.529118324188,144.77437964235676,144.8806322966846,144.68475600695146,144.8173747734237,144.80067907335672,144.52092485451075,144.74753987572143,144.62321809449296,144.82899540031133,145.26814252131882
465,0.0648873965907537,1.960732064735042,465.3110733614936,465.424924802586,465.06942900738136,464.5885260761443,465.1212595076974,465.3974428995381,464.73375170003897,464.83585600087287,464.59385842682354,465.3688264485248,464.8334451736158,465.2158979748017,464.73723466473433,465.0045596947483,465.15662302885255,464.89222472958255,465.2464330895644,465.4507301148145,464.57470391689503,465.39980898404326,465.2088074847835,465.4763544776138,464.6623752993793,465.36893343167344,464.7805961762517,464.70971209573344,464.68359155998377,465.01404645290194,464.99414241415286,465.4932765988852,464.8227642931959,464.9550180938476,465.0024378398881,465.1364242324977,464.8262873052809,465.05400211666176,464.8527299269598,465.1119130495591,464.9505970360205,465.37580705230766,465.2019044531343,465.2327466295409,464.5243660688808,465.18604364474,464.8017501833842,464.7418855298734,465.26339647065214,464.8738237910756,465.04926350010936,464.5017520945572
515,2.1608453776625964,5.841511220190144,515.0580887041159,515.3942692151837,515.4283445847419,514.7772887672367,514.7949140786379,515.1419143788025,514.5358446877892,514.5416016026554,515.351035700857,514.737015243577,515.197682757184,515.1942290916345,515.1628900809593,514.7265806100868,515.0694476759581,514.8817189130522,515.0080960754325,514.6945955275945,515.3402265623176,514.7737170002378,515.4438979501851,514.7752317963595,515.282323925469,514.7756427034936,515.1565973710157,514.6733124102835,515.4294330473716,514.7712176930827,515.0803117245041,515.0154942713293,515.3865135111381,515.0349273238926,515.3407991211078,514.8054129700902,514.8203616950922,515.161616595823,515.2520903082766,515.2939365374746,514.8602465141198,515.4271516336024,514.5923224275126,514.9428636857041,515.4012446047511,514.9626917702557,515.0749747733084,515.0063237807456,514.5284747173953,514.5353369683792,514.6307917301443,514.5210854180502
410,0.1696968935597795,1.6498299413266468,410.493450970446,409.9456926781051,409.8540677737313,410.0936408276735,409.7155574895037,410.4432814962929,409.7605859771154,410.4886240552193,410.1262615409543,410.0600867666208,409.57494608353534,410.01637937602607,409.83946757436286,410.0788117382867,409.9971727355376,410.1583172469527,409.5980146999652,410.4691648476044,410.2366561324254,410.3339368615868,409.54237216164927,410.3631934513201,410.12915038324815,409.50058174019085,409.95539858468345,410.4620541177309,409.6680998021812,410.2447482337773,410.2506237988636,410.1479347856946,409.62801403508655,409.5980972823671,410.4671481897501,410.0797708565112,410.3032057867539,409.5252085297831,410.1396728318359,409.9514688060012,409.6500593713444,409.5022348222224,409.7841569609839,410.1177683195967,409.61917769079247,410.4478494627182,409.8144222290463,409.9515393731257,409.6890708455408,409.6527174358027,409.552404488806,410.1489853087396
545,4.277866344946751,8.794007041222443,544.9140128656057,545.3108285526347,544.8642597616947,545.2874036351311,545.2932691141338,544.5758978931624,544.8649420369076,545.2452870065321,544.9725648656388,545.2140720585808,544.8871494182038,544.9598335363382,544.9894243036218,544.6734402789541,544.6220102852398,544.5868551868379,544.562491290829,544.8737354803947,544.6199915775036,545.0235419624637,545.3162597085519,544.6754705650858,545.0557831288052,545.1518018532831,545.1868877858253,544.5692404686397,544.8556369953166,545.0312123980885,545.2326179771051,544.9688454035629,545.333392104325,545.1582825558112,544.6510955109068,545.4885442203148,545.4763792617498,545.394467416325,545.1548021322121,545.2540113215911,545.3044075699659,545.452010471702,545.1087460857312,545.0218948786722,545.2368005227014,544.6570289250407,545.4290248953367,545.3056239836396,544.9820081910927,544.8327762467198,545.1458510850654,545.0234391972112
780,3.755058239175536,8.236738164566502,780.3882719445076,780.281769668477,780.2318913332653,780.1082708549699,780.2053345603202,780.3741038280242,780.3113248884617,780.4232471297161,779.7648448676874,780.3207726688973,779.8234004252092,780.0039481615854,779.6717138839731,780.0507167934858,780.4511658521253,779.6202364315031,780.1472631657944,780.0003171405442,780.0765651195943,779.6189046080486,780.2994486157046,780.0454483581889,779.6529137953654,779.9642238426183,779.698164640265,779.5296594557408,780.0233613054531,780.1272581140356,780.2549495313827,779.8373499213617,780.3820017595042,779.929414679537,779.856513426383,779.7611867842177,780.0909088005276,779.658266594218,779.9504242861791,779.7862213744556,779.6486829536201,779.914982556478,779.6402541982777,779.853884868089,779.9409845694989,779.6721536502251,780.1649246899274,779.7436710723803,780.1100785228142,780.135936426314,780.4493896908709,779.5524197929216
440,4.082140651000278,7.508125747562142,440.1633232156972,440.2291611792843,439.9685815610677,440.3585123093006,439.5084380737783,439.53382052480265,440.09081108591096,440.1124689609641,439.6442144533235,440.447169252676,439.98196925728126,440.2567284549919,439.6078476073215,439.537247871617,440.4107080442986,439.5086653811669,439.767668589751,439.9077593483406,440.3706317519967,439.74461566179394,440.3355146830537,439.929804393318,439.6957175462693,440.00920809255183,439.5683629811081,439.8920669137381,439.67479544931285,439.9200513635209,440.2519564166603,440.1579121216818,440.3702378289894,440.12306682841165,439.6857082907306,440.2362635631542,439.95578634179424,439.5748270688368,439.80982609083406,440.2540030559718,439.7261746881933,439.7097395688293,439.6472185337364,440.1041264490487,440.0257689526643,439.5288151279109,439.6987680305438,439.9798527139,439.5837150583366,440.0385966009287,439.6392320512934,439.53865242904135
680,4.458100594258434,8.771973744064757,679.8143098116343,679.8604011514994,679.9576573955809,679.954769335811,680.3644315535786,680.1414522305377,679.811502796713,680.4682769462241,679.678552511109,679.9869126578867,679.6560555331937,679.5802433366385,680.362712938551,680.155452171902,680.3185710506368,680.0291806140068,680.1582996785745,679.8909761045566,679.5875179512657,679.5481926174145,679.8262220913529,679.8115889155869,680.1390989258417,680.4377532093428,679.8530262911158,680.4041965987111,680.3814671562926,680.0576542973747,679.8332151149679,680.2992211126644,679.8003883414802,679.9525174101994,680.2961735546457,679.6338327853073,679.824708399123,679.5130300544657,679.5176263773533,680.3015659877638,680.326477390599,680.0384224470424,680.0863449281543,680.2318459933456,680.3242612088959,679.5030937772086,680.2864842199922,679.6475665142907,680.0845569228883,679.5042696652737,679.7002575896048,679.6566652085157
580,2.0080812629571456,5.531760802895558,580.2385736988493,579.5809742903535,580.0538055450024,579.517972881806,580.005303578794,579.9354845975495,580.2775473783042,580.0450574161738,579.6424099841594,580.1948656496776,580.0334089346682,579.8727090998588,580.4313251549336,579.5800629151286,579.7762900262564,579.8629965454879,580.2513486391764,579.7364439421038,580.308140705494,579.5656572819618,579.5791175636747,579.8172640985082,579.5779976314551,579.9682588361229,579.7569841070723,579.89678176842,579.7623867555651,580.0663927457654,579.5317370679281,579.7266225966168,580.1857422594217,579.7430197332073,580.1443735794957,580.4678052116225,580.4762582061026,579.9185464047364,580.4798919269181,579.6667771479053,579.8070200721113,580.1646839621667,580.015923990916,580.290347415321,580.0546375884052,580.0337241753601,580.3184925774192,580.4995574313357,580.2130147527313,579.8754127190224,579.9745904311852,580.3549877549661
385,3.663339413199655,6.08174502353764,384.6174102199088,385.0339266489772,384.83910647325285,385.4035476640095,385.4101584228465,385.0868839239038,385.02778108644,384.8844673552712,385.2500803480008,385.0290459208685,385.1495079543977,384.8866320545105,384.97507777089726,385.3406679867468,384.7852545374162,385.3305046664781,384.8991399139743,385.4269419844062,385.4100016359652,384.7435238374796,385.1138159284136,384.8678482686258,385.4557607846412,385.4774298527579,385.37504916063193,385.0411585571918,384.77183710747306,384.9376012723992,385.3153588752714,385.10246724725937,385.3987014668277,384.67027437553486,384.6229956880785,384.7512858557918,384.9723566115182,385.4221694919986,384.7616907760943,384.9445192515025,385.4360235619537,384.9434320078914,384.6426129980425,385.19231458786896,384.9184349010011,384.5399677456766,385.2073003198513,385.0091936957047,384.9848451849147,385.1630238623063,384.54041023576633,385.25573615970967
440,0.6794929053560828,3.9755472934847096,439.8891393120484,439.558286345711,440.478442379536,440.1765538680152,439.5100460300857,440.4949684608119,440.0865791844803,439.6807839819693,439.7615292838004,439.60038488280674,440.2900484530525,439.7063518465809,440.04475384290106,440.0995480534403,440.2992150746904,440.1426296615047,439.9827566002873,439.8137214747848,439.8936234380015,440.23827190741184,439.6157536504399,440.4641150099587,440.156763320968,440.40070629480135,439.6287249672532,440.0426079946109,440.0652827294632,439.9245286747192,440.4767266950217,439.98392527364194,439.8601150082155,440.293758831593,439.8791540621952,440.08204672593627,440.22601303439154,440.2770318248123,440.2784628536532,440.413275848064,440.2227307362164,439.6122109080097,440.2671122210189,439.5168107397757,440.0875185427789,440.1919977573973,439.6706690112866,440.4749873846022,440.1510599929695,439.653092486725,440.25540999550816,440.3807168317128
130,2.915983573173883,6.107995436765998,129.9399037439182,129.60931996061885,130.22823823942937,130.02415204318447,130.04236675871067,130.2008618463143,129.97346903046812,129.7303713482632,130.25992231481146,129.72014619277408,130.464737721978,129.99970557036488,130.4469273732836,130.41653298518077,129.554787743191,130.46575966865842,130.12483914430538,130.28043916060258,129.65310601833534,130.22338521629754,130.3027160851369,130.41755339966727,129.72386880826733,130.38281513924844,130.4691040858828,129.96185659703318,129.64863168077028,130.17367184928287,129.77640861573587,130.27427832112514,130.4646887868582,130.3659526513023,129.58649061015362,130.01610846174748,130.21772344500803,129.89327426980216,130.36965247026538,130.256769855355,129.5041627909033,129.64547486194812,130.2052956927942,130.24286953821058,130.03270923133763,129.7909307629738,129.89289136337914,129.8754426560813,130.15585638584096,130.13458512558455,130.2875304687095,129.6841173088398
115,4.244666130150032,7.469390185200405,115.31148776582306,114.50842330703198,114.7163313394425,115.10785545376542,115.46147012851291,114.5604817717356,114.85592261682751,114.64561140576087,114.60021856021991,115.39806106603068,114.53150413518016,114.7483875980001,114.91450652830656,114.7837503819301,114.5340187963788,114.99233139194044,114.86830474035952,114.89274811353236,115.14590131970736,114.95353474753352,114.83737656445456,114.50896397856506,114.79287931168668,115.27108442284138,115.10650235938245,114.83023802177198,115.25416024000378,115.24942898851052,115.31549064226247,115.1685789036423,114.83238937544974,115.4171801311512,115.39874203190092,114.67075205892048,115.18978541433484,114.8609008400628,114.5714000842766,114.74630780643582,114.78331016964052,114.73690735299829,114.66709910539282,115.10762228557616,114.7889684695951,114.6803612600167,115.20849921666608,115.16156057187536,114.81565336752082,115.01341515413364,114.8242956106374,115.22277329536014
720,1.0923801155770363,5.050342740939104,720.1141430364821,720.2261834282352,719.7559147685646,720.1538735647672,720.2528302667897,720.3304016335438,719.7912347273789,719.6089524922996,719.6052338461905,720.1159112333957,720.4290285442503,719.5911521169727,719.7397541660816,720.0777520982193,719.7601303949468,719.9814919839097,720.4680972686556,720.3556258758805,719.9734547873912,720.0287593101256,719.6862313287738,719.6058433389201,720.4480904844323,719.5699386197374,720.2145630145649,719.578652634301,719.5750866104426,720.0121277403492,719.922275477629,719.9883647097513,720.0224658651442,720.1464308262609,720.3658640045869,719.6061848903929,720.1967747091855,720.404256453824,720.3734283364463,719.9151765127622,719.5266018056516,720.3462833423829,720.0694702708438,720.43704911493,720.4468122481022,720.0687087207785,719.8156722425244,719.9923433790013,719.992101579416,719.5115429001031,719.6722899624026,720.4012810444528
